component	address	size	name
game-server	004a0979	159	FUN_004a0979
game-server	004a0a18	159	FUN_004a0a18
game-server	004a0ab7	197	FUN_004a0ab7
game-server	004a0b7c	197	FUN_004a0b7c
game-server	004a0c41	182	FUN_004a0c41
game-server	004a0cf7	69	FUN_004a0cf7
game-server	004a0d3c	416	FUN_004a0d3c
game-server	004a0edc	429	FUN_004a0edc
game-server	004a1089	345	FUN_004a1089
game-server	004a11e2	160	FUN_004a11e2
game-server	004a1282	57	FUN_004a1282
game-server	004a12bb	156	??6@YGAAVCDumpContext@@AAV0@VCOleDateTime@ATL@@@Z
game-server	004a1357	35	FUN_004a1357
game-server	004a137a	34	FUN_004a137a
game-server	004a139c	120	FUN_004a139c
game-server	004a1414	127	FUN_004a1414
game-server	004a1493	133	FUN_004a1493
game-server	004a1518	40	FID_conflict:??0COleCurrency@@QAE@TtagCY@@@Z
game-server	004a1540	44	FUN_004a1540
game-server	004a156c	165	FUN_004a156c
game-server	004a1611	165	FUN_004a1611
game-server	004a16b6	64	FUN_004a16b6
game-server	004a16f6	651	FUN_004a16f6
game-server	004a1981	160	FUN_004a1981
game-server	004a1a21	57	FUN_004a1a21
game-server	004a1a5a	160	FUN_004a1a5a
game-server	004a1afa	35	FUN_004a1afa
game-server	004a1b1d	34	FUN_004a1b1d
game-server	004a1b3f	94	FUN_004a1b3f
game-server	004a1b9d	94	FUN_004a1b9d
game-server	004a1bfb	65	FID_conflict:??0COleSafeArray@@QAE@ABUtagVARIANT@@@Z
game-server	004a1c3c	65	FID_conflict:??0COleSafeArray@@QAE@ABUtagVARIANT@@@Z
game-server	004a1c7d	65	FID_conflict:??0COleSafeArray@@QAE@ABUtagVARIANT@@@Z
game-server	004a1cbe	97	FUN_004a1cbe
game-server	004a1d1f	78	FID_conflict:?Detach@COleVariant@@QAE?AUtagVARIANT@@XZ
game-server	004a1d6d	86	FUN_004a1d6d
game-server	004a1dc3	86	FUN_004a1dc3
game-server	004a1e19	86	FUN_004a1e19
game-server	004a1e6f	86	FUN_004a1e6f
game-server	004a1ec5	29	FUN_004a1ec5
game-server	004a1ee2	29	FUN_004a1ee2
game-server	004a1eff	56	FUN_004a1eff
game-server	004a1f37	56	FUN_004a1f37
game-server	004a1f6f	56	FUN_004a1f6f
game-server	004a1fa7	56	FUN_004a1fa7
game-server	004a1fdf	627	FUN_004a1fdf
game-server	004a229a	626	FUN_004a229a
game-server	004a250c	139	FUN_004a250c
game-server	004a2597	95	FUN_004a2597
game-server	004a25f6	85	FUN_004a25f6
game-server	004a264b	227	FUN_004a264b
game-server	004a2774	382	FUN_004a2774
game-server	004a28f2	36	FUN_004a28f2
game-server	004a2916	30	FUN_004a2916
game-server	004a2934	30	FUN_004a2934
game-server	004a2952	36	?AllocDescriptor@COleSafeArray@@QAEXK@Z
game-server	004a2976	36	FUN_004a2976
game-server	004a299a	40	FID_conflict:?GetUBound@COleSafeArray@@QAEXKPAJ@Z
game-server	004a29c2	40	FID_conflict:?GetUBound@COleSafeArray@@QAEXKPAJ@Z
game-server	004a29ea	40	FID_conflict:?GetUBound@COleSafeArray@@QAEXKPAJ@Z
game-server	004a2a12	40	FID_conflict:?GetUBound@COleSafeArray@@QAEXKPAJ@Z
game-server	004a2a3a	40	FID_conflict:?GetUBound@COleSafeArray@@QAEXKPAJ@Z
game-server	004a2a62	36	FUN_004a2a62
game-server	004a2a86	30	FUN_004a2a86
game-server	004a2aa4	30	FUN_004a2aa4
game-server	004a2ac2	30	FUN_004a2ac2
game-server	004a2ae0	30	FUN_004a2ae0
game-server	004a2afe	30	FUN_004a2afe
game-server	004a2b1c	23	FUN_004a2b1c
game-server	004a2b33	264	FUN_004a2b33
game-server	004a2c3b	264	FUN_004a2c3b
game-server	004a2d50	46	FUN_004a2d50
game-server	004a2d80	13	FUN_004a2d80
game-server	004a2d90	90	FUN_004a2d90
game-server	004a2dea	420	FUN_004a2dea
game-server	004a2f8e	515	FUN_004a2f8e
game-server	004a3191	84	FUN_004a3191
game-server	004a31e5	121	FUN_004a31e5
game-server	004a325e	184	FUN_004a325e
game-server	004a3316	200	FUN_004a3316
game-server	004a33de	131	FUN_004a33de
game-server	004a3470	33	??0CTypeLibCacheMap@@QAE@XZ
game-server	004a34a0	43	FUN_004a34a0
game-server	004a34d0	19	FUN_004a34d0
game-server	004a34f0	15	FUN_004a34f0
game-server	004a3500	36	?ocscpy@@YAPA_WPA_WPB_W@Z
game-server	004a3530	259	FUN_004a3530
game-server	004a3640	260	FUN_004a3640
game-server	004a3750	229	FUN_004a3750
game-server	004a3835	77	FUN_004a3835
game-server	004a3882	279	FUN_004a3882
game-server	004a39ce	47	FUN_004a39ce
game-server	004a39fd	47	FUN_004a39fd
game-server	004a3a2c	174	?AfxOleUnlockControl@@YGHABU_GUID@@@Z
game-server	004a3ada	167	FUN_004a3ada
game-server	004a3b90	46	FUN_004a3b90
game-server	004a3bc0	24	FUN_004a3bc0
game-server	004a3be0	25	FUN_004a3be0
game-server	004a3c00	25	FUN_004a3c00
game-server	004a3c20	19	FUN_004a3c20
game-server	004a3c40	16	FUN_004a3c40
game-server	004a3c50	16	FUN_004a3c50
game-server	004a3c60	139	FUN_004a3c60
game-server	004a3ceb	148	??1COleDocObjectItem@@UAE@XZ
game-server	004a3d7f	29	FUN_004a3d7f
game-server	004a3d9c	29	FUN_004a3d9c
game-server	004a3db9	37	?QueryInterface@XOleDocumentSite@COleDocObjectItem@@UAGJABU_GUID@@PAPAX@Z
game-server	004a3dde	508	FUN_004a3dde
game-server	004a3fda	90	FUN_004a3fda
game-server	004a4034	118	FUN_004a4034
game-server	004a40aa	17	FUN_004a40aa
game-server	004a40bb	120	FUN_004a40bb
game-server	004a4133	113	FUN_004a4133
game-server	004a41a4	143	?SupportsIPrint@COleDocObjectItem@@IAEHXZ
game-server	004a4233	103	FUN_004a4233
game-server	004a429a	69	?GetHelpMenu@COleDocObjectItem@@MAEPAVCMenu@@AAI@Z
game-server	004a42df	614	FUN_004a42df
game-server	004a4545	138	FUN_004a4545
game-server	004a45cf	372	FUN_004a45cf
game-server	004a4743	646	FUN_004a4743
game-server	004a49d0	43	FUN_004a49d0
game-server	004a4a00	31	FUN_004a4a00
game-server	004a4a20	22	FUN_004a4a20
game-server	004a4a40	71	FUN_004a4a40
game-server	004a4a87	151	FUN_004a4a87
game-server	004a4b1e	185	FUN_004a4b1e
game-server	004a4bd7	28	FUN_004a4bd7
game-server	004a4bf3	391	FUN_004a4bf3
game-server	004a4d7a	30	FUN_004a4d7a
game-server	004a4d98	30	FUN_004a4d98
game-server	004a4db6	38	?QueryInterface@XOleCommandTarget@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z
game-server	004a4ddc	517	FUN_004a4ddc
game-server	004a4fe1	76	?QueryStatus@XOleCommandTarget@CDocObjectServer@@UAGJPBU_GUID@@KQAU_tagOLECMD@@PAU_tagOLECMDTEXT@@@Z
game-server	004a502d	260	FUN_004a502d
game-server	004a5131	127	?Exec@XOleCommandTarget@CDocObjectServer@@UAGJPBU_GUID@@KKPAUtagVARIANT@@1@Z
game-server	004a51b0	22	FUN_004a51b0
game-server	004a51d0	16	FUN_004a51d0
game-server	004a51e0	16	FUN_004a51e0
game-server	004a51f0	16	FUN_004a51f0
game-server	004a5200	232	FUN_004a5200
game-server	004a52e8	81	FUN_004a52e8
game-server	004a5339	48	FUN_004a5339
game-server	004a5369	30	?SetDocSite@CDocObjectServer@@QAEXPAUIOleDocumentSite@@@Z
game-server	004a5387	39	FUN_004a5387
game-server	004a53ae	116	FUN_004a53ae
game-server	004a5422	101	FUN_004a5422
game-server	004a5487	134	FUN_004a5487
game-server	004a550d	31	FUN_004a550d
game-server	004a552c	35	FUN_004a552c
game-server	004a554f	35	FUN_004a554f
game-server	004a5572	35	FUN_004a5572
game-server	004a5595	35	FUN_004a5595
game-server	004a55b8	30	FUN_004a55b8
game-server	004a55d6	30	FUN_004a55d6
game-server	004a55f4	35	FUN_004a55f4
game-server	004a5617	49	?SetInitialPageNum@XPrint@CDocObjectServer@@UAGJJ@Z
game-server	004a5648	348	FUN_004a5648
game-server	004a57a4	2808	FUN_004a57a4
game-server	004a629c	30	FUN_004a629c
game-server	004a62ba	30	FUN_004a62ba
game-server	004a62d8	35	FUN_004a62d8
game-server	004a62fb	235	FUN_004a62fb
game-server	004a63e6	87	FUN_004a63e6
game-server	004a643d	145	FUN_004a643d
game-server	004a64ce	30	FUN_004a64ce
game-server	004a64ec	30	FUN_004a64ec
game-server	004a650a	38	?QueryInterface@XOleObject@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z
game-server	004a6530	136	FUN_004a6530
game-server	004a65b8	70	FUN_004a65b8
game-server	004a65fe	74	FUN_004a65fe
game-server	004a6648	70	FUN_004a6648
game-server	004a668e	74	FUN_004a668e
game-server	004a66d8	77	FUN_004a66d8
game-server	004a6725	77	FUN_004a6725
game-server	004a6772	74	FUN_004a6772
game-server	004a67bc	89	FUN_004a67bc
game-server	004a6815	70	FUN_004a6815
game-server	004a685b	65	FUN_004a685b
game-server	004a689c	65	FUN_004a689c
game-server	004a68dd	70	FUN_004a68dd
game-server	004a6923	74	FUN_004a6923
game-server	004a696d	95	FUN_004a696d
game-server	004a69cc	74	FUN_004a69cc
game-server	004a6a16	74	FUN_004a6a16
game-server	004a6a60	70	FUN_004a6a60
game-server	004a6aa6	70	FUN_004a6aa6
game-server	004a6aec	74	FUN_004a6aec
game-server	004a6b36	70	FUN_004a6b36
game-server	004a6b7c	60	FUN_004a6b7c
game-server	004a6bb8	103	?Dump@CDocObjectServer@@MBEXAAVCDumpContext@@@Z
game-server	004a6c1f	16	FUN_004a6c1f
game-server	004a6c2f	41	FUN_004a6c2f
game-server	004a6c58	28	FUN_004a6c58
game-server	004a6c74	97	?OnDoVerb@CDocObjectServerItem@@MAEXJ@Z
game-server	004a6cd5	75	?OnHide@CDocObjectServerItem@@MAEXXZ
game-server	004a6d20	73	?OnShow@CDocObjectServerItem@@MAEXXZ
game-server	004a6d69	73	?OnShow@CDocObjectServerItem@@MAEXXZ
game-server	004a6db2	19	FUN_004a6db2
game-server	004a6dc5	25	?Dump@CDocObjectServerItem@@UBEXAAVCDumpContext@@@Z
game-server	004a6de0	43	FUN_004a6de0
game-server	004a6e10	31	FUN_004a6e10
game-server	004a6e30	31	FUN_004a6e30
game-server	004a6e50	31	FUN_004a6e50
game-server	004a6e70	31	FUN_004a6e70
game-server	004a6e90	31	FUN_004a6e90
game-server	004a6eb0	22	FUN_004a6eb0
game-server	004a6ed0	22	FUN_004a6ed0
game-server	004a6ef0	22	FUN_004a6ef0
game-server	004a6f10	22	FUN_004a6f10
game-server	004a6f30	43	FUN_004a6f30
game-server	004a6f60	19	FUN_004a6f60
game-server	004a6f80	13	FUN_004a6f80
game-server	004a6f8d	13	FUN_004a6f8d
game-server	004a6f9a	2130	FUN_004a6f9a
game-server	004a77ec	30	FUN_004a77ec
game-server	004a780a	30	FUN_004a780a
game-server	004a7828	38	?QueryInterface@XOleDocumentView@CDocObjectServer@@UAGJABU_GUID@@PAPAX@Z
game-server	004a784e	146	FUN_004a784e
game-server	004a78e0	116	FUN_004a78e0
game-server	004a7954	142	FUN_004a7954
game-server	004a79e2	41	FUN_004a79e2
game-server	004a7a0b	162	FUN_004a7a0b
game-server	004a7ae6	93	FUN_004a7ae6
game-server	004a7b43	43	FUN_004a7b43
game-server	004a7b6e	103	FUN_004a7b6e
game-server	004a7bd5	103	FUN_004a7bd5
game-server	004a7c3c	77	FUN_004a7c3c
game-server	004a7c89	74	?CloseView@XOleDocumentView@CDocObjectServer@@UAGJK@Z
game-server	004a7cd3	288	FUN_004a7cd3
game-server	004a7e6e	288	FUN_004a7e6e
game-server	004a8009	43	FUN_004a8009
game-server	004a8040	110	?CreateObject@COleDocIPFrameWnd@@SGPAVCObject@@XZ
game-server	004a80ae	16	FUN_004a80ae
game-server	004a80be	16	FUN_004a80be
game-server	004a80ce	44	??0COleDocIPFrameWnd@@QAE@XZ
game-server	004a80fa	28	FUN_004a80fa
game-server	004a8116	120	FUN_004a8116
game-server	004a818e	602	FUN_004a818e
game-server	004a83e8	520	FUN_004a83e8
game-server	004a85f0	384	FUN_004a85f0
game-server	004a8770	19	FUN_004a8770
game-server	004a8783	25	?Dump@COleDocIPFrameWnd@@UBEXAAVCDumpContext@@@Z
game-server	004a87a0	43	FUN_004a87a0
game-server	004a87e0	56	__chkesp
game-server	004a8820	179	FUN_004a8820
game-server	004a88e0	24	FUN_004a88e0
game-server	004a8900	77	FUN_004a8900
game-server	004a8950	117	FUN_004a8950
game-server	004a89c5	28	FUN_004a89c5
game-server	004a89e1	19	FUN_004a89e1
game-server	004a8a00	105	FUN_004a8a00
game-server	004a8a80	44	?ArrayUnwindFilter@@YAHPAU_EXCEPTION_POINTERS@@@Z
game-server	004a8ab0	113	??_L@YGXPAXIHP6EX0@Z1@Z
game-server	004a8b21	28	FUN_004a8b21
game-server	004a8b3d	19	FUN_004a8b3d
game-server	004a8b50	45	FUN_004a8b50
game-server	004a8b90	7	?_CallMemberFunction0@@YGXPAX0@Z
game-server	004a8ba0	7	FUN_004a8ba0
game-server	004a8bb0	7	FUN_004a8bb0
game-server	004a8bc0	86	FUN_004a8bc0
game-server	004a8c20	60	FID_conflict:___CxxFrameHandler3
game-server	004a8c60	38	___CxxLongjmpUnwind@4
game-server	004a8c90	104	FUN_004a8c90
game-server	004a8d00	57	FUN_004a8d00
game-server	004a8d40	204	FUN_004a8d40
game-server	004a8e10	124	FUN_004a8e10
game-server	004a8ea0	130	FUN_004a8ea0
game-server	004a8f30	32	__global_unwind2
game-server	004a8f72	104	__local_unwind2
game-server	004a8fda	35	__abnormal_termination
game-server	004a8ffd	9	__NLG_Notify1
game-server	004a9006	24	FUN_004a9006
game-server	004a9020	664	FUN_004a9020
game-server	004a9360	15	FUN_004a9360
game-server	004a9370	88	_memset
game-server	004a93d0	123	_strlen
game-server	004a9450	33	FUN_004a9450
game-server	004a9480	5	FUN_004a9480
game-server	004a9490	65	FUN_004a9490
game-server	004a94e0	28	FUN_004a94e0
game-server	004a94fc	39	__ftol
game-server	004a9530	255	FUN_004a9530
game-server	004a9630	17	FUN_004a9630
game-server	004a9650	297	FUN_004a9650
game-server	004a9780	56	_strncmp
game-server	004a97c0	47	FUN_004a97c0
game-server	004a97f0	16	FUN_004a97f0
game-server	004a9800	54	_rand
game-server	004a9840	254	_strncpy
game-server	004a9940	33	__allshr
game-server	004a9970	20	FUN_004a9970
game-server	004a9984	9	FUN_004a9984
game-server	004a998d	157	FUN_004a998d
game-server	004a9a30	243	FUN_004a9a30
game-server	004a9b30	20	FUN_004a9b30
game-server	004a9b44	9	FUN_004a9b44
game-server	004a9b4d	145	FUN_004a9b4d
game-server	004a9be0	20	FUN_004a9be0
game-server	004a9bf4	9	FUN_004a9bf4
game-server	004a9bfd	188	FUN_004a9bfd
game-server	004a9cb0	385	FUN_004a9cb0
game-server	004a9e40	7	FUN_004a9e40
game-server	004a9e50	224	FUN_004a9e50
game-server	004a9f30	33	_labs
game-server	004a9f60	207	FUN_004a9f60
game-server	004aa030	179	FUN_004aa030
game-server	004aa0f0	154	FUN_004aa0f0
game-server	004aa1c0	69	__endthreadex
game-server	004aa210	29	FUN_004aa210
game-server	004aa230	35	FUN_004aa230
game-server	004aa260	27	FUN_004aa260
game-server	004aa280	94	FUN_004aa280
game-server	004aa2e0	23	FUN_004aa2e0
game-server	004aa300	787	FUN_004aa300
game-server	004aa620	27	FUN_004aa620
game-server	004aa640	96	__calloc_dbg
game-server	004aa6a0	27	FUN_004aa6a0
game-server	004aa6c0	64	FUN_004aa6c0
game-server	004aa700	1297	FUN_004aa700
game-server	004aac20	27	FUN_004aac20
game-server	004aac40	64	FUN_004aac40
game-server	004aac80	19	FUN_004aac80
game-server	004aaca0	19	FUN_004aaca0
game-server	004aacc0	41	FUN_004aacc0
game-server	004aacf0	1004	FUN_004aacf0
game-server	004ab0e0	19	FUN_004ab0e0
game-server	004ab100	342	FUN_004ab100
game-server	004ab260	28	__CrtSetBreakAlloc
game-server	004ab280	157	FUN_004ab280
game-server	004ab320	28	__CrtSetAllocHook
game-server	004ab340	136	FUN_004ab340
game-server	004ab3d0	863	FUN_004ab3d0
game-server	004ab740	34	FUN_004ab740
game-server	004ab770	103	FUN_004ab770
game-server	004ab7e0	75	FID_conflict:?AtlIsValidAddress@ATL@@YAHPBXIH@Z
game-server	004ab830	134	FUN_004ab830
game-server	004ab8c0	227	FUN_004ab8c0
game-server	004ab9b0	28	FID_conflict:__CrtSetDumpClient
game-server	004ab9d0	362	FUN_004ab9d0
game-server	004abb40	291	FUN_004abb40
game-server	004abc70	697	FUN_004abc70
game-server	004abf30	276	FUN_004abf30
game-server	004ac050	116	FUN_004ac050
game-server	004ac0d0	197	FUN_004ac0d0
game-server	004ac1a0	608	FUN_004ac1a0
game-server	004ac400	52	__allmul
game-server	004ac440	31	__aullshr
game-server	004ac460	117	__aullrem
game-server	004ac4e0	104	__aulldiv
game-server	004ac550	130	FUN_004ac550
game-server	004ac5e0	190	FUN_004ac5e0
game-server	004ac6a0	193	FUN_004ac6a0
game-server	004ac770	252	FUN_004ac770
game-server	004ac870	23	FUN_004ac870
game-server	004ac890	664	FUN_004ac890
game-server	004acbd0	333	original_program_entry
game-server	004acd40	45	__amsg_exit
game-server	004acd70	42	FUN_004acd70
game-server	004acda0	64	FUN_004acda0
game-server	004acde0	46	FUN_004acde0
game-server	004ace10	40	??8type_info@@QBEHABV0@@Z
game-server	004ace40	41	FUN_004ace40
game-server	004ace70	44	?before@type_info@@QBEHABV1@@Z
game-server	004acea0	17	FUN_004acea0
game-server	004acec0	25	FUN_004acec0
game-server	004acee0	16	FUN_004acee0
game-server	004acef0	48	FUN_004acef0
game-server	004acf20	237	FUN_004acf20
game-server	004ad010	305	FUN_004ad010
game-server	004ad150	250	FUN_004ad150
game-server	004ad250	250	FUN_004ad250
game-server	004ad350	230	FUN_004ad350
game-server	004ad440	48	FUN_004ad440
game-server	004ad470	210	FUN_004ad470
game-server	004ad550	295	FUN_004ad550
game-server	004ad680	295	FUN_004ad680
game-server	004ad7b0	223	FUN_004ad7b0
game-server	004ad890	495	FUN_004ad890
game-server	004ada80	34	FUN_004ada80
game-server	004adab0	223	FUN_004adab0
game-server	004adb90	354	FUN_004adb90
game-server	004add00	666	FUN_004add00
game-server	004adfa0	64	__mbscoll
game-server	004adfe0	64	__mbsicoll
game-server	004ae020	19	FUN_004ae020
game-server	004ae040	19	FUN_004ae040
game-server	004ae060	777	FUN_004ae060
game-server	004ae370	511	_gmtime
game-server	004ae570	45	FID_conflict:__ctime64
game-server	004ae5a0	836	FUN_004ae5a0
game-server	004ae8f0	89	_getSystemCP
game-server	004ae950	80	FUN_004ae950
game-server	004ae9d0	116	_setSBCS
game-server	004aea50	770	FUN_004aea50
game-server	004aed60	23	FUN_004aed60
game-server	004aed80	34	FUN_004aed80
game-server	004aedb0	289	FUN_004aedb0
game-server	004aeee0	291	FUN_004aeee0
game-server	004af010	878	FUN_004af010
game-server	004af380	31	FUN_004af380
game-server	004af3a0	393	FUN_004af3a0
game-server	004af530	1389	FUN_004af530
game-server	004afb50	72	FID_conflict:?_store_str@@YAXPADPAPADPAI@Z
game-server	004afba0	173	FUN_004afba0
game-server	004afc50	172	FID_conflict:?_store_number@@YAXHPAPADPAI@Z
game-server	004afd00	1152	FUN_004afd00
game-server	004b0220	243	FUN_004b0220
game-server	004b0320	65	__CxxThrowException@8
game-server	004b0370	172	_memcmp
game-server	004b0420	71	__strdup
game-server	004b0470	56	FUN_004b0470
game-server	004b04b0	21	FUN_004b04b0
game-server	004b04d0	21	__exit
game-server	004b04f0	19	FUN_004b04f0
game-server	004b0510	19	FUN_004b0510
game-server	004b0530	227	FUN_004b0530
game-server	004b0620	15	FUN_004b0620
game-server	004b0630	15	FUN_004b0630
game-server	004b0640	37	__initterm
game-server	004b0670	27	FUN_004b0670
game-server	004b0690	817	FUN_004b0690
game-server	004b09d0	27	FUN_004b09d0
game-server	004b09f0	33	FUN_004b09f0
game-server	004b0a20	11	FUN_004b0a20
game-server	004b0a30	87	FUN_004b0a30
game-server	004b0a90	126	__CrtSetReportFile
game-server	004b0b10	28	FID_conflict:__CrtSetDumpClient
game-server	004b0b30	912	FUN_004b0b30
game-server	004b0ec0	780	FUN_004b0ec0
game-server	004b11d0	145	__dosmaperr
game-server	004b1270	13	FUN_004b1270
game-server	004b1280	13	FUN_004b1280
game-server	004b1355	27	FUN_004b1355
game-server	004b1370	66	__itoa
game-server	004b13c0	194	_xtoa
game-server	004b1490	63	__ltoa
game-server	004b14d0	30	__ultoa
game-server	004b14f0	72	__i64toa
game-server	004b1540	242	_x64toa@20
game-server	004b1640	31	__ui64toa
game-server	004b1660	84	FUN_004b1660
game-server	004b16c0	61	FUN_004b16c0
game-server	004b1700	116	FUN_004b1700
game-server	004b1780	173	FUN_004b1780
game-server	004b1830	309	FUN_004b1830
game-server	004b1970	243	FUN_004b1970
game-server	004b1a70	309	FUN_004b1a70
game-server	004b1bb0	398	FUN_004b1bb0
game-server	004b1d40	324	FUN_004b1d40
game-server	004b1e90	306	FUN_004b1e90
game-server	004b1fd0	94	FUN_004b1fd0
game-server	004b203e	6	FUN_004b203e
game-server	004b2044	17	FUN_004b2044
game-server	004b2060	29	FUN_004b2060
game-server	004b2080	90	FUN_004b2080
game-server	004b20ea	6	FUN_004b20ea
game-server	004b20f0	17	FUN_004b20f0
game-server	004b2110	239	FUN_004b2110
game-server	004b2200	672	FUN_004b2200
game-server	004b24a0	277	FUN_004b24a0
game-server	004b25c0	182	FUN_004b25c0
game-server	004b2680	224	FUN_004b2680
game-server	004b2780	44	?ArrayUnwindFilter@@YAHPAU_EXCEPTION_POINTERS@@@Z
game-server	004b27b0	183	?CatchIt@@YAXPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAU_CONTEXT@@PAXPBU_s_FuncInfo@@PBU_s_HandlerType@@PBU_s_CatchableType@@PBU_s_TryBlockMapEntry@@H1E@Z
game-server	004b2870	172	FUN_004b2870
game-server	004b294d	94	FUN_004b294d
game-server	004b29ab	20	FUN_004b29ab
game-server	004b29c0	66	FUN_004b29c0
game-server	004b2a10	621	FUN_004b2a10
game-server	004b2c90	111	___DestructExceptionObject
game-server	004b2d20	70	FID_conflict:___AdjustPointer
game-server	004b2d70	76	__CallSettingFrame@12
game-server	004b2dc0	130	FUN_004b2dc0
game-server	004b2e50	41	FUN_004b2e50
game-server	004b2e80	25	FUN_004b2e80
game-server	004b2ea0	152	FUN_004b2ea0
game-server	004b2f40	263	FUN_004b2f40
game-server	004b3050	11	FUN_004b3050
game-server	004b3060	11	FUN_004b3060
game-server	004b3070	23	__setdefaultprecision
game-server	004b3090	94	FUN_004b3090
game-server	004b30f0	66	__ms_p5_mp_test_fdiv
game-server	004b3140	168	FUN_004b3140
game-server	004b31f0	215	__cropzeros
game-server	004b32d0	45	__positive
game-server	004b3300	72	__fassign
game-server	004b3350	118	FUN_004b3350
game-server	004b33d0	358	FUN_004b33d0
game-server	004b3540	106	FUN_004b3540
game-server	004b35b0	317	FUN_004b35b0
game-server	004b36f0	229	FUN_004b36f0
game-server	004b37e0	95	__cfltcvt
game-server	004b3840	46	__shift
game-server	004b3870	183	FUN_004b3870
game-server	004b3b00	23	FUN_004b3b00
game-server	004b3b17	60	__startOneArgErrorHandling
game-server	004b3b75	23	FUN_004b3b75
game-server	004b3b8c	25	FUN_004b3b8c
game-server	004b3ba5	67	__fload_withFB
game-server	004b3be8	22	FUN_004b3be8
game-server	004b3c0b	42	__math_exit
game-server	004b3cf0	628	FUN_004b3cf0
game-server	004b3f70	3108	FUN_004b3f70
game-server	004b4ca0	119	FUN_004b4ca0
game-server	004b4d20	53	FUN_004b4d20
game-server	004b4d60	74	FUN_004b4d60
game-server	004b4db0	26	FUN_004b4db0
game-server	004b4dd0	31	FUN_004b4dd0
game-server	004b4df0	27	FUN_004b4df0
game-server	004b5020	238	FUN_004b5020
game-server	004b5110	55	FUN_004b5110
game-server	004b5150	159	FUN_004b5150
game-server	004b51f0	151	FUN_004b51f0
